landale),98
tyler),97
zipser),97
christon),97
caboclo),97
franklin,96
siva,95
aldama),95
joe),95
inglis,93
karasev),93
waters),92
augustine,92
richards),92
banchero),91
peters,91
onuaku,90
doleac,90
karl,90
snow,89
mokoka,89
sirvydis,88
douby),88
pollard,87
alexander),87
baldwin),87
carey,87
eddie,86
ryan,86
claver),86
(turnover;,86
hudson),86
bol),85
n'diaye,85
hall),85
kuzminskas),84
boston),83
erden),83
washburn,83
60,83
61,82
silva),82
laprovíttola,82
hummel),80
fontecchio,80
acker,80
windler),80
blakeney),80
swanigan),78
hammons,78
rudež),77
gelabale),76
pinson),76
briscoe),76
leaf),75
owens),75
omoruyi,75
diogu),75
nnaji),74
queta,74
mathurin),74
62,73
kuzmić,73
grimes),73
rice,73
okpala),73
mac,73
63,73
pangos,73
thompkins,72
zimmerman,72
braun,72
buycks),72
weber),72
bolden),71
foyle),71
nix),71
fortson,70
wieskamp,70
harrellson),70
bird,70
diawara),69
marks),69
mannion),69
mutombo),69
70,69
siler,69
orton),69
giriček),69
bairstow,68
ruffin),68
cotton,68
honeycutt,68
snyder),68
francis,68
franks,68
alkins,68
stokes,68
holland,67
musa),67
garuba),67
eyenga),67
winston,67
brazdeikis),67
stone),66
hoard),66
gutiérrez),66
69,66
pleiß,66
64,65
čančar),64
early),64
nedović,64
quarterman,64
moody),64
mulder),63
samb,63
hilliard),63
dyson,63
felder),62
kalaitzakis,62
sharpe),62
mays),61
frahm,61
pecherov),61
65,61
bouknight),61
morrison),60
delay,60
ebanks),60
horry),60
yurtseven),60
voskuhl),59
herrmann),59
cherry,58
gillespie),58
babb,58
66,58
dowtin,57
krejci),57
mensah-bonsu),56
pruitt),56
harangody),56
adel,56
nembhard),56
doyle,55
varnado),55
(u.,55
qi,55
scrubb,55
huestis),55
sene,55
kaun,54
lydon,54
magette),54
67,53
livers),53
aldemir),53
68,52
tillie),52
(q.,52
gardner,52
ellenson),51
louzada,51
wear),51
macon,51
assist),50
